id	encoding	offset	tamanho_bytes	texto	texto_traduzido	tamanho_bytes_traduzido	diferenca_bytes	tem_overflow	percentual_diferenca
3041	shift_jis	0x9eb288c	116	A cardboard box? I heard stories from my uncle but I always thought he was pulling my leg...I...I've got no comment.	Uma caixa de papelao? Ouvi historias do meu tio mas sempre pensei q ele estava me zoando..Eu..nao tenho comentarios	115	-1	False	-0.9
3045	shift_jis	0x9ee214c	70	What? Are you going to tell me to stay back cause I'm too green again?	O que? Vc vai me dizer pra ficar pra tras pq sou muito verde de novo?	69	-1	False	-1.4
3064	shift_jis	0x9fef064	24	Hurry up this way, okay?	Se apresse por aqui ok?	23	-1	False	-4.2
3073	shift_jis	0xa052884	109	Snake if you walk on that floor normally it'll make a lot of noise and the enemy will hear you. Try crawling.	Snake se vc andar naquele chao normalmente vai fazer muito barulho e o inimigo vai te ouvir. Tente rastejar.	108	-1	False	-0.9
3080	shift_jis	0xa0b7114	8	I see...	Entendo	7	-1	False	-12.5
3089	shift_jis	0xa1108c0	25	Who could have done that?	Quem poderia feito isso?	24	-1	False	-4.0
3100	shift_jis	0xa16d888	12	Leave me...!	Me deixe..!	11	-1	False	-8.3
3109	shift_jis	0xa1fb880	91	Even dressed like that she's all woman. You see? Isn't there somewhere only a woman can go?	Mesmo vestida assim ela eh toda mulher. Ve? Nao ha algum lugar onde so uma mulher pode ir?	90	-1	False	-1.1
3110	shift_jis	0xa20e0a8	19	Did you find Meryl?	Encontrou a Meryl?	18	-1	False	-5.3
3118	shift_jis	0xa23b99c	38	Ha ha ha. Anyway, I'm glad she's okay.	Ha ha ha Enfim, fico feliz esteja bem	37	-1	False	-2.6
3129	shift_jis	0xa2ee8f0	74	A psychic soldier...what a waste. I guess fighting was all he ever knew...	Um soldado psiquico..q desperdicio. Acho q lutar era tudo q ele conhecia.	73	-1	False	-1.4
3140	shift_jis	0xa37a878	20	Snake, those dogs...	Snake, esses caes..	19	-1	False	-5.0
3145	shift_jis	0xa384a08	9	Sniper...	Sniper..	8	-1	False	-11.1
3156	shift_jis	0xa41009c	11	What is it?	O que foi?	10	-1	False	-9.1
3163	shift_jis	0xa42b254	10	What cell?	Que cela?	9	-1	False	-10.0
3166	shift_jis	0xa475864	7	Otacon.	Otacon	6	-1	False	-14.3
3169	shift_jis	0xa4820e0	37	Okay. I'll be there as soon as I can.	Ok. Estarei la o mais rapido q puder	36	-1	False	-2.7
3176	shift_jis	0xa4c4954	39	So it wasn't you!...Which means that...	Entao nao foi vc! Isso significa que..	38	-1	False	-2.6
3191	shift_jis	0xa56a11c	64	Too bad. I thought you'd be able to figure out what my plan was.	Que pena. Pensei q vc conseguiria descobrir qual era meu plano.	63	-1	False	-1.6
3199	shift_jis	0xa5ec878	72	The walkway is directly between the Communication Tower. Head for there.	A passarela fica diretamente entre as Torres de Comunicacao. Va pra la.	71	-1	False	-1.4
3203	shift_jis	0xa5fb25c	22	Do you know something?	Vc sabe alguma coisa?	21	-1	False	-4.5
3204	shift_jis	0xa5fb284	64	That door sometimes gets frozen shut cause it's so cold outside.	Aquela porta as vezes congela fechada pq esta tao frio la fora.	63	-1	False	-1.6
3236	shift_jis	0xa7c6074	74	The Stinger missiles are in a small room near the entrance to the walkway.	Os misseis Stinger estao numa sala pequena perto da entrada da passarela.	73	-1	False	-1.4
3244	shift_jis	0xa80b134	99	I can still hear the sound of its rotors. It's just circling the tower. He must be waiting for you.	Ainda posso ouvir o som dos seus rotores. Esta so circulando a torre. Ele deve estar te esperando.	98	-1	False	-1.0
3253	shift_jis	0xa8978c8	42	Otacon I can't see them! What should I do?	Otacon nao consigo ve-los! Oq devo fazer?	41	-1	False	-2.4
3259	shift_jis	0xa8e30e8	76	It's in the snowfield to the north of Tower B. The door is security level 6.	Fica no campo de neve ao norte da Torre B. A porta eh nivel de seguranca 6.	75	-1	False	-1.3
3299	shift_jis	0xab5a958	48	Yeah...According to Naomi it was a heart attack.	Eh..De acordo com Naomi foi um ataque cardiaco.	47	-1	False	-2.1
3386	shift_jis	0xb12a930	37	A golden rule in arctic environments.	Uma lei de ouro em ambientes articos	36	-1	False	-2.7
3391	shift_jis	0xb1828c0	118	When you're fighting in the dark you need to use your sense of hearing and smell. Don't trust your eyes use your ears.	Quando vc esta lutando no escuro precisa usar seu sentido de audicao e olfato. Nao confie nos olhos use seus ouvidos.	117	-1	False	-0.8
3416	shift_jis	0xb34091c	134	Think about how your enemy is going to move and then sneak in there. It doesn't matter how smart you are just use your head out there.	Pense sobre como seu inimigo vai se mover e entao se esgueiro la. Nao importa o quao inteligente vc eh apenas use sua cabeca la fora.	133	-1	False	-0.7
3418	shift_jis	0xb37a888	107	You need to make snap decisions. In war the difference between living and dying is counted in milliseconds.	Vc precisa tomar decisoes rapidas. Na guerra a diferenca entre viver e morrer eh contada em milissegundos.	106	-1	False	-0.9
3450	shift_jis	0xb619130	84	If you're searching for your enemy's position it'd be better to use your binoculars.	Se vc esta procurando pela posicao do seu inimigo seria melhor usar seus binoculos.	83	-1	False	-1.2
255	shift_jis	0x7a4964	35	What about their battle experience?	E a experiencia de batalha deles?	33	-2	False	-5.7
366	shift_jis	0xaade7c	27	His skin tone is different,	A pele dele eh diferente,	25	-2	False	-7.4
512	latin-1	0xe8df50	54	I guess I can call you when|I'm ready to go on a diet.	Posso te ligar quando|estiver pronto pra fazer dieta	52	-2	False	-3.7
534	shift_jis	0xf92cfc	30	Got it. Okay. I'm ready to go.	Entendi. Estou pronto pra ir	28	-2	False	-6.7
1027	latin-1	0x28f7874	42	However you are skillful at|eluding traps.	Porem vc eh bom em|escapar de armadilhas	40	-2	False	-4.8
1506	shift_jis	0x401687c	16	I'm so sleepy...	Estou com sono	14	-2	False	-12.5
1558	shift_jis	0x411ddd4	39	That road leads to madness, believe me.	Esse caminho leva a loucura, acredite	37	-2	False	-5.1
2642	shift_jis	0x82773ec	46	It's a big concern for him and his supporters.	Eh uma preocupacao pra ele e seus apoiadores	44	-2	False	-4.3
2819	shift_jis	0x906c21c	100	They make a big flash and lots of noise which will disorient and disable your opponents temporarily.	Elas fazem um flash e muito barulho q vai desorientar e desabilitar seus oponentes temporariamente	98	-2	False	-2.0
3128	shift_jis	0xa2dd880	79	Snake someone is just controlling Meryl's mind. You should be able to save her.	Snake alguem esta controlando a mente da Meryl. Vc deveria conseguir salva-la	77	-2	False	-2.5
3359	shift_jis	0xaf1d94c	133	Hiding a bomb in your items...that's a despicable act. He should never... Well forget it. You'd better hurry to the underground base.	Esconder uma bomba nos seus itens..isso eh desprezivel. Ele nunca deveria.. Bem esqueca. Eh melhor se apressar pra base subterranea	131	-2	False	-1.5
3397	shift_jis	0xb1e5958	45	You can also try calling Campbell for advice.	Vc tbm pode ligar pro Campbell por conselho	43	-2	False	-4.4
194	latin-1	0x52dde0	56	We now know that hereditary|factors are far more crucial	Agora sabemos q fatores|hereditarios sao mais cruciais	54	-2	False	-3.6
2735	shift_jis	0x8a21360	62	It can cut through tank armor like a hot knife through butter.	Pode cortar blindagem de tanque como faca quente na manteiga	60	-2	False	-3.2
2874	shift_jis	0x949b87c	65	Use your Chaff at a long distance to fool its electronic systems.	Use Chaff a longa distancia pra enganar os sistemas eletronicos	63	-2	False	-3.1
3011	shift_jis	0x9d3c868	25	I got it Snake! Jump in!!	Consegui Snake! Entra!!	23	-2	False	-8.0
3114	shift_jis	0xa22b86c	48	Is there any place she might be hiding in there?	Ha um lugar onde ela pode estar se escondendo?	46	-2	False	-4.2
2029	shift_jis	0x5eb3330	111	Anti-anxiety drugs are also effective as muscle relaxants. They're widely used to treat psychosomatic disorders	Drogas anti-ansiedade tbm servem como relaxantes musculares. Sao usadas pra tratar disturbios psicossomaticos	109	-2	False	-1.8
2488	shift_jis	0x7717d18	114	Most people think that we live in a safer world now. But with all the dismantled nuclear weapons and waste around,	As pessoas pensam q vivemos num mundo mais seguro agora. Mas com as armas nucleares desmontadas e lixo ao redor,	112	-2	False	-1.8
300	latin-1	0x90aa74	40	they probably felt|closer than brothers.	eles se sentiam|mais proximos q irmaos	38	-2	False	-5.0
1798	shift_jis	0x52e017c	142	Snake, Psycho Mantis has the power to read people's minds. He got the DARPA Chief's detonation code. Hurry up or he'll get Baker's code too...	Snake, Psycho Mantis tem poder de ler mentes. Ele pegou o codigo de detonacao do Chefe da DARPA. Se apresse ou ele vai pegar o do Baker tbm.	140	-2	False	-1.4
2965	shift_jis	0x9aa1a84	134	Stingers are very potent short-range low-altitude SAMs. In Afghanistan the Mujahaddin shot down hundreds of Soviet aircraft with them.	Stingers sao SAMs de curto alcance muito potentes. No Afeganistao os Mujahaddin derrubaram centenas de aeronaves sovieticas com eles	132	-2	False	-1.5
2230	shift_jis	0x68c8884	96	Snake, we don't need a rat trap. We need someone to stop that godamn nuke from getting launched!	Snake, nao precisamos de uma ratoeira. Precisamos impedir q aquela maldita bomba seja lancada!	94	-2	False	-2.1
2920	shift_jis	0x9795878	54	Meryl is definitely not herself. Could she be dragged?	Meryl esta estranha. Sera q ela ta sendo manipulada?	52	-2	False	-3.7
280	latin-1	0x7f34d8	49	the military just bought|out all their contracts.	os militares compraram|todos os contratos deles	47	-2	False	-4.1
2867	shift_jis	0x93eca50	125	When they go off they spray seven hundred 1.2 millimeter steel pellets in a 60 degree pattern much like an oversized shotgun.	Quando explodem elas borrifam 700 esferas de aco de 1.2 milimetros num padrao de 60 graus muito como uma espingarda gigante	123	-2	False	-1.6
2190	shift_jis	0x66d6880	79	Snake, use all five of your senses. You can do it even without Thermal Goggles!	Snake, use todos os 5 sentidos. Vc pode fazer isso mesmo sem Oculos Termicos!	77	-2	False	-2.5
367	latin-1	0xaadea8	43	but otherwise you two|are exact duplicates.	mas fora isso vcs 2|sao duplicatas exatas	41	-2	False	-4.7
424	shift_jis	0xd2c984	29	Why are you involved in this?	Pq vc esta envolvido nisso?	27	-2	False	-6.9
1865	shift_jis	0x56b30cc	70	Meryl knows the base like the back of her hand. Why don't you ask her?	A Meryl conhece a base como a palma da mao. Pq nao pergunta pra ela?	68	-2	False	-2.9
2153	shift_jis	0x650587c	101	Dr. Emmerich might know where there's a weapon you could use against the Hind. Why don't you ask him.	O Dr. Emmerich pode saber onde ha uma arma q vc poderia usar contra o Hind. Pq nao pergunta pra ele	99	-2	False	-2.0
3004	shift_jis	0x9cee864	22	What are you thinking?	Oq vc esta pensando?	20	-2	False	-9.1
12	shift_jis	0x3c54	31	You're not my commander anymore	Vc nao eh mais meu comandante	29	-2	False	-6.5
22	shift_jis	0x3e08	13	No, civilian.	Nao, civil.	11	-2	False	-15.4
38	shift_jis	0x40f0	34	and they say that if it isn't met,	e dizem que se nao for atendida,	32	-2	False	-5.9
50	latin-1	0x1586c8	35	Those are some heavy|duty hostages.	Esses sao refens de|alto escalao.	33	-2	False	-5.7
59	latin-1	0x158888	40	after you hear more|about the situation.	depois de ouvir mais|sobre a situacao.	38	-2	False	-5.0
66	shift_jis	0x1e4aa0	26	Sounds like a spy movie...	Parece filme de espiao..	24	-2	False	-7.7
94	shift_jis	0x2da0dc	18	The chief of DARPA	O chefe da DARPA	16	-2	False	-11.1
95	latin-1	0x2da100	53	and the president of an arms|manufacturing company...	e o presidente de uma empresa|fabricante de armas..	51	-2	False	-3.8
127	latin-1	0x346524	43	it must have been removed|from its missile.	ela deve ter sido removida|de seu missil.	41	-2	False	-4.7
138	shift_jis	0x407178	13	That's right.	Isso mesmo.	11	-2	False	-15.4
142	shift_jis	0x407238	25	Why would they want that?	Pq eles quereriam isso?	23	-2	False	-8.0
152	latin-1	0x407454	52	which are responsible for|making effective soldiers.	que sao responsaveis por|formar soldados eficazes.	50	-2	False	-3.8
155	latin-1	0x40750c	61	they're able to transplant those|genes into regular soldiers.	eles conseguem transplantar esses|genes em soldados comuns.	59	-2	False	-3.3
161	latin-1	0x407674	41	such as resistance to|cancer for example.	como resistencia ao|cancer por exemplo.	39	-2	False	-4.9
167	shift_jis	0x4077d0	31	for making the perfect soldier,	por criar o soldado perfeito,	29	-2	False	-6.5
187	latin-1	0x52dbf4	46	but it was possible to|restore his DNA profile	mas foi possivel|restaurar seu perfil de DNA	44	-2	False	-4.3
192	latin-1	0x52dd50	49	The strongest soldiers don't|become what they are	Os soldados mais fortes nao|se tornam o que sao	47	-2	False	-4.1
229	latin-1	0x6475b4	55	Yes and so is the DIA,|the Defense Intelligence Agency.	Sim e tbm a DIA,|a Agencia de Inteligencia de Defesa.	53	-2	False	-3.6
230	shift_jis	0x647600	8	The DIA?	A DIA?	6	-2	False	-25.0
268	shift_jis	0x7f32a8	22	including NBC weapons.	incluindo armas NBC.	20	-2	False	-9.1
296	shift_jis	0x7f38c0	25	conspired in this attack.	conspirou neste ataque.	23	-2	False	-8.0
299	latin-1	0x90aa30	50	Since they all went through|the same gene therapy,	Ja que todos passaram pela|mesma terapia genica,	48	-2	False	-4.0
322	latin-1	0x90b014	37	and deal with it|behind closed doors.	e lidar com isso|a portas fechadas.	35	-2	False	-5.4
325	latin-1	0x9e9910	34	and one that I was|a commander of.	e uma da qual eu fui|comandante.	32	-2	False	-5.9
334	latin-1	0x9e9b30	31	Vulcan Raven,|giant and shaman.	Vulcan Raven,|gigante e xama.	29	-2	False	-6.5
335	shift_jis	0x9e9b64	20	And Revolver Ocelot,	E Revolver Ocelot,	18	-2	False	-10.0
362	shift_jis	0xaadda8	27	I don't know his real name.	Nao sei o nome real dele.	25	-2	False	-7.4
380	shift_jis	0xbe0bd0	38	Is your life in Alaska all that great?	Sua vida no Alasca eh tao boa assim?	36	-2	False	-5.3
383	shift_jis	0xbe0c78	13	The Iditarod?	O Iditarod?	11	-2	False	-15.4
392	shift_jis	0xbe0e2c	27	there's no room for debate.	nao ha espaco pra debate.	25	-2	False	-7.4
428	latin-1	0xd2ca50	37	I've been soldiering|for a long time.	Tenho sido soldado|por muito tempo.	35	-2	False	-5.4
439	shift_jis	0xd2cc34	10	Who is it?	Quem eh?	8	-2	False	-20.0
444	latin-1	0xd9c1bc	39	and my niece was one|of those called in	e minha sobrinha foi uma|das chamadas	37	-2	False	-5.1
468	latin-1	0xd9c5d4	40	I want complete|disclosure at all times.	Quero revelacao completa|o tempo todo.	38	-2	False	-5.0
475	shift_jis	0xd9c708	5	What?	Oq?	3	-2	False	-40.0
485	shift_jis	0xe8da1c	16	Make no mistake.	Nao se engane.	14	-2	False	-12.5
509	shift_jis	0xe8dec0	23	Anything else in there?	Mais alguma coisa ai?	21	-2	False	-8.7
525	shift_jis	0xf92ac4	48	You'll have to take the elevator to the surface.	Vc tera que pegar o elevador ate a superficie.	46	-2	False	-4.2
528	shift_jis	0xf92b70	24	The frequency is 140.85.	A frequencia eh 140.85	22	-2	False	-8.3
532	shift_jis	0xf92c6c	69	The Codec's receiver directly stimulates the small bones of your ear.	O receptor do Codec estimula diretamente os ossinhos do seu ouvido.	67	-2	False	-2.9
544	shift_jis	0x103ca14	51	Bear with it. It's designed to prevent hypothermia.	Aguente firme. Foi feito pra prevenir hipotermia.	49	-2	False	-3.9
556	shift_jis	0x10aa8bc	20	You've got to hurry!	Tem q se apressar!	18	-2	False	-10.0
599	shift_jis	0x11e6db0	40	Got it. I'll call if I'm feeling lonely.	Entendido. Te ligo se bater#Na solidao	38	-2	False	-5.0
618	shift_jis	0x11e728c	15	You never know.	Nunca se sabe	13	-2	False	-13.3
636	shift_jis	0x145da94	28	...One sentry on the left...	..Um sentinela a esquerda.	26	-2	False	-7.1
669	shift_jis	0x15feab8	48	Absolutely not. Snake, you've got to understand.	Absolutamente nao. Snake, vc tem que entender.	46	-2	False	-4.2
690	shift_jis	0x17b89c4	15	So what was it?	Entao oq foi?	13	-2	False	-13.3
691	shift_jis	0x17b89e4	91	It must have been psychometric interference coming from Psycho Mantis, FOX-HOUND's psychic.	Deve ter sido interferencia psicometrica vinda do Psycho Mantis, o psiquico da FOX-HOUND.	89	-2	False	-2.2
693	shift_jis	0x17b8a88	22	So that was Mantis...?	Aquele era Mantis..?	20	-2	False	-9.1
711	shift_jis	0x18cd090	37	it'll be the smell of your own death.	sera o cheiro da sua propria morte.	35	-2	False	-5.4
715	shift_jis	0x18d8b40	16	Don't lie to me!	Nao minta mim!	14	-2	False	-12.5
728	shift_jis	0x18d8e74	31	Try moving away from that area.	Tente se afastar daquela area	29	-2	False	-6.5
736	shift_jis	0x1ae7900	12	Who are you?	Quem e vc?	10	-2	False	-16.7
754	shift_jis	0x1b35a4c	19	Could you be Snake?	Vc seria o Snake?	17	-2	False	-10.5
755	shift_jis	0x1b35a70	20	Are you Solid Snake?	Vc eh Solid Snake?	18	-2	False	-10.0
778	shift_jis	0x1ba73c4	24	So what's the deal then?	Entao qual a historia?	22	-2	False	-8.3
804	shift_jis	0x1c079c0	8	Oh yeah.	Ah sim	6	-2	False	-25.0
810	shift_jis	0x1c07b3c	6	What?!	Oq?!	4	-2	False	-33.3
813	shift_jis	0x1d2d32c	42	The Chief died from a heart attack too...?	O Chefe morreu de ataque cardiaco tbm..?	40	-2	False	-4.8
815	shift_jis	0x1d2d3a4	25	No...not that I heard of.	Nao..nao q tenha ouvido	23	-2	False	-8.0
817	shift_jis	0x1d2d408	27	Something funny's going on.	Algo estranho acontecendo	25	-2	False	-7.4
822	shift_jis	0x1d2d4ec	22	You mean Dr. Emmerich?	Quer dizer Emmerich?	20	-2	False	-9.1
825	shift_jis	0x1d2d584	19	2nd floor basement?	Porao do andar-2?	17	-2	False	-10.5
838	shift_jis	0x1d2d920	7	Well...	Bem..	5	-2	False	-28.6
844	shift_jis	0x1d2da20	15	Oh yes you are.	Ah, sim vc eh	13	-2	False	-13.3
848	shift_jis	0x1e432fc	39	I never had any problems in training...	Nunca tive problemas no treinamento..	37	-2	False	-5.1
854	shift_jis	0x1e43514	13	I can't quit.	Nao posso..	11	-2	False	-15.4
861	shift_jis	0x1e436f4	24	It's a terrorist action.	Eh uma acao terrorista	22	-2	False	-8.3
864	shift_jis	0x1e437b4	18	Just take it easy.	Apenas se acalme	16	-2	False	-11.1
874	shift_jis	0x20de2c8	35	Real me is no match for the legend.	O eu real nao se compara a lenda.	33	-2	False	-5.7
907	latin-1	0x2208914	26	"Just call me ""Deepthroat""."	"Chame-me de ""Deepthroat"""	24	-2	False	-7.7
914	shift_jis	0x2208a7c	19	Who are you anyway?	Quem eh vc mesmo?	17	-2	False	-10.5
915	shift_jis	0x2208aa0	17	One of your fans.	Um dos seus fas	15	-2	False	-11.8
