offset	texto	tamanho_bytes	encoding	texto_traduzido
0x7f029	Relax. It's not a bug. It's just the#Nmysteries of the human mind.	68	latin-1	Relaxe. Não é um bug. São apenas#Nos mistérios da mente humana.
0x7f096	Think about something terrible that#Nhappened in your life. Everyone has#Nhad something bad happen to them.	111	latin-1	Pense em algo terrível que aconteceu#Nna sua vida. Todo mundo teve algo#Nruim acontecendo com eles.
0x7f109	Hl"愨	5	shift_jis	Hl"愨
0x7f110	It'll help take your mind off the misery#Nof the battlefield.	63	latin-1	Vai ajudar a tirar sua mente da#Nmiséria do campo de batalha.
0x7f178	A real master of warfare alters his#Nstrategy to cope with changes in the#Nbattlefield conditions.	102	latin-1	Um verdadeiro mestre da guerra altera#Nsua estratégia para lidar com mudanças#Nnas condições do campo de batalha.
0x7f1e2	Pl"愨	5	shift_jis	Pl"愨
0x7f1e9	If you always follow the book, #Nyou'll be transparent to your enemy.	71	latin-1	Se sempre seguir o livro,#Nserá transparente para seu inimigo.
0x80a2a	F  e0	11	latin-1	F  e0
0x843d8	" ¼ 0	11	latin-1	" ¼ 0
0x84d98	!  e0	11	latin-1	!  e0
0x86a2c	Master, you and I...we're nothing more#Nthan dogs, are we?	60	latin-1	Mestre, você e eu... não somos nada#Nmais que cães, somos?
0x86a73	That's not like you, Snake...Don't let#Nwhat Sniper Wolf said bother you.	75	latin-1	Isso não é como você, Snake... Não#Ndeixe o que Sniper Wolf disse te incomodar.
0x86ade	Listen. There's not a soldier alive that#Ndoesn't question himself. And if there#Nis one, he's nothing more than a#Nmurderer.	131	latin-1	Escute. Não há soldado vivo que#Nnão questione a si mesmo. E se há#Num, ele não é nada mais que#Num assassino.
0x86b6c	But someone like Wolf...a soldier#Nwho's looking for nothing more than#Ntheir own death is no good to anyone#Neither.	123	latin-1	Mas alguém como Wolf... um soldado#Nque não procura nada mais que sua#Nprópria morte não serve para#Nninguém.
0x86bf2	Once she started to look for death,#Nit was all over.	55	latin-1	Uma vez que começou a procurar#Na morte, acabou tudo.
0x86c2d	/l"愨	5	shift_jis	/l"愨
0x86c34	That's how you'll end up too, Snake...	38	shift_jis	É assim que você vai acabar também, Snake...
0x86c9d	Naturally, in an enclosed room, your#Nmotion is limited. But that doesn't#Nmean that you should stand still and#Nbecome a human target.	141	latin-1	Naturalmente, numa sala fechada, seu#Nmovimento é limitado. Mas isso não#Nsignifica que deve ficar parado e#Nse tornar um alvo humano.
0x86d35	You can win if you watch how your#Nenemy moves and then cleverly#Ncounter it.	81	latin-1	Pode vencer se observar como seu#Ninimigo se move e então contra-#Natacar inteligentemente.
0x86d98	ﾙ111	8	shift_jis	ﾙ111
0x87182	They're already frozen.	24	shift_jis	Já estão congeladas.
0x871a5	You can warn them up by equipping#Nthem. After a while, they should be#Nokay to eat.	88	latin-1	Pode esquentá-las equipando-as.#NDepois de um tempo, devem estar#Nok para comer.
0x87228	An Native Alaskan American, huh?#NProbably Athapaskan. They're#Noriginally from the same tribe as the#NApaches and Navajos of New Mexico.	143	latin-1	Um nativo americano do Alasca, né?#NProvavelmente Athapaskan. São#Noriginalmente da mesma tribo que#Nos Apaches e Navajos do Novo México.
0x872bb	ql"愨	5	shift_jis	ql"愨
0x872c2	Anthropologically, they're related to#Nthe Japanese. There are even#Nlinguistic similarities between	104	latin-1	Antropologicamente, são relacionados#Naos japoneses. Há até similaridades#Nlinguísticas entre
0x87335	Athapaskan languages and ancient#NJapanese. You and he probably share#Nmany of the same ancestors.	102	latin-1	línguas Athapaskan e japonês antigo.#NVocê e ele provavelmente compartilham#Nmuitos dos mesmos ancestrais.
0x873be	O!ﾊｮ#	5	shift_jis	O!ﾊｮ#
0x873c4	...Master, I don't remember telling you#Nthat I was part Japanese...	71	latin-1	...Mestre, não me lembro de ter dito#Nque era parte japonês...
0x8744b	The Four Man carry is a race where#Nyou have to run with four grown men#Nhanging from a long stick that you#Ncarry on your back.	134	latin-1	O Four Man carry é uma corrida onde#Nvocê tem que correr com quatro homens#Nadultos pendurados num bastão longo#Nque carrega nas costas.
0x874dc	Apparently Raven does it with six men.	38	shift_jis	Aparentemente Raven faz com seis homens.
0x87512	""w0	11	latin-1	""w0
0x87c61	Snake, I'm sure that woman calling#Nherself Naomi is some type of spy.	72	latin-1	Snake, tenho certeza que a mulher#Nque se chama Naomi é algum tipo de espiã.
0x87cad	jl"愨	5	shift_jis	jl"愨
0x87cb4	And now I'm starting to think that#NCampbell might be hiding something#Ntoo. Don't trust him.	97	latin-1	E agora estou começando a pensar#Nque Campbell pode estar escondendo#Nalgo também. Não confie nele.
0x87d55	K]1 111	11	shift_jis	K]1 111
0x87d72	ll"愨	5	shift_jis	ll"愨
0x87d79	Snake, isn't the detonation code input#Nsystem in the Control Room? Hurry up#Nand get in there!	99	latin-1	Snake, o sistema de entrada do código#Nde detonação não fica na Sala de#NControle? Se apresse e entre lá!
0x880d2	cl"愨	5	shift_jis	cl"愨
0x880d9	You lost the key? Hurry up and#Nfind it! They've already entered#Nthe detonation code!	90	latin-1	Perdeu a chave? Se apresse e#Nache-a! Eles já inseriram o#Ncódigo de detonação!
0x88156	kl"愨	5	shift_jis	kl"愨
0x8815d	The only way to stop that launch is to#Nlock the system by re-inputting the#Ndetonation codes.	98	latin-1	A única forma de parar o lançamento#Né travar o sistema reinserindo os#Ncódigos de detonação.
0x88206	If you use the Mine Detector, you#Nshould be able to find the key even if#Nit fell into the drainage ditch.#NWhatever you do, find that key!	146	latin-1	Se usar o Detector de Minas, deveria#Nconseguir achar a chave mesmo se#Ncaiu na vala de drenagem.#NFaça o que fizer, ache essa chave!
0x882cd	You got the card key back? Good job.#NHurry and input it.	59	latin-1	Recuperou a chave-cartão? Bom trabalho.#NSe apresse e insira-a.
0x88325	You got the card key back? Good job.#NNow hurry to the Control Room.	70	latin-1	Recuperou a chave-cartão? Bom trabalho.#NAgora se apresse para a Sala de Controle.
0x883b5	The key changed shape. #NHurry to the Control Room and input it.	66	latin-1	A chave mudou de forma.#NSe apresse para a Sala de Controle e insira-a.
0x88414	Now freeze that key. #NGet somewhere cold!	44	latin-1	Agora congele essa chave.#NVá para algum lugar frio!
0x88475	Now you've gotta warm it. #NYou need to find someplace hot.	61	latin-1	Agora você tem que esquentá-la.#NPrecisa encontrar algum lugar quente.
0x884f8	So Naomi is a spy, just like I thought.#NCampbell is hiding something too...	78	latin-1	Então Naomi é uma espiã, como pensei.#NCampbell está escondendo algo também...
0x88551	But that's okay. FoxDie is a virus...#Na biological weapon. There must be#Na vaccine.	89	latin-1	Mas tudo bem. FoxDie é um vírus...#Numa arma biológica. Deve haver#Numa vacina.
0x885b5	We can worry about getting that later,#NSnake, but right now you've got to#Nfocus on re-inputting those detonation#Ncodes. Okay?	134	latin-1	Podemos nos preocupar em conseguir#Nisso depois, Snake, mas agora você#Ntem que focar em reinserir esses#Ncódigos de detonação. Ok?
0x8866d	Rl"ｭ	5	shift_jis	Rl"ｭ
0x88673	The key changed shape. Hurry to the#NControl Room! That's the last key!	74	latin-1	A chave mudou de forma. Corra para#Na Sala de Controle! É a última chave!
0x886e0	4!ﾊ"r	5	shift_jis	4!ﾊ"r
0x886e6	Master, I've never heard you so#Nexcited.	44	latin-1	Mestre, nunca te ouvi tão#Nanimado.
0x887e7	So Naomi used FoxDie to take her#Nrevenge on you...	53	latin-1	Então Naomi usou FoxDie para se#Nvingar de você...
0x88827	Yeah, but she said she wasn't the one#Nwho made the decision to use it.#NAccording to her, it was just one part#Nof this operation.	137	latin-1	Sim, mas ela disse que não foi quem#Ntomou a decisão de usá-lo. Segundo#Nela, foi apenas uma parte desta#Noperação.
0x888bb	Hmmm. If this goes all the way up to#NCampbell, it might not be so easy to#Nget that vaccine...oh well, forget about#Nit...	129	latin-1	Hmmm. Se isso vai até Campbell,#Npode não ser tão fácil conseguir#Nessa vacina... bem, esqueça isso...
0x88975	Hurry up and get to the Control Room.#NInput that last key!	61	latin-1	Se apresse e vá para a Sala de Controle.#NInsira essa última chave!
0x889c8	?l"愨	5	shift_jis	?l"愨
0x889cf	First you have to change the shape of#Nthe last key.	54	latin-1	Primeiro você tem que mudar a forma#Nda última chave.
0x88a0a	z¢z0	12	latin-1	z¢z0
0x88a56	War brings out the cruelty of man. #NNo matter how the soldier was brought#Nup, they all turn into animals when#Nthey thrust into the heat of combat.	155	latin-1	A guerra traz à tona a crueldade do#Nhomem. Não importa como o soldado#Nfoi criado, todos se tornam animais#Nquando empurrados para o calor do combate.
0x88b1a	Sometimes, even though you know #Nit's a losing battle, you just have to fight#Nor be damned. A narrow chance is still#Na chance.	135	latin-1	Às vezes, mesmo sabendo que é uma#Nbatalha perdida, você só tem que#Nlutar ou ser condenado. Uma chance#Nestreita ainda é uma chance.0x7286f	No. But he uses the same name.#NWhoever he is, he's not part of our#Noperation, but he's been giving me#Nadvice by Codec.	127	latin-1	Não. Mas usa o mesmo nome.#NQuem quer que seja, não faz parte#Nda nossa operação, mas tem me#Ndado conselhos pelo Codec.
0x72909	On top of that, he wasn't using burst#Ntransmission. It seems he was#Ntransmitting from somewhere on this#Nbase.	118	latin-1	Além disso, não estava usando#Ntransmissão em rajada. Parece que#Nestava transmitindo de algum lugar#Nnesta base.
0x7298a	Somewhere on the base?	22	shift_jis	Algum lugar na base?
0x729ba	...I have no idea who that could be.	36	shift_jis	...Não faço ideia de quem possa ser.
0x729f6	0 11	12	shift_jis	0 11
0x72a13	F11?1	14	shift_jis	F11?1
0x72a2f	7111	6	shift_jis	7111
0x72c76	k111	8	shift_jis	k111
0x72c97	He's just playing with you. Why don't#Nyou try throwing away your weapons?	76	latin-1	Ele está só brincando com você.#NPor que não tenta jogar fora suas armas?
0x72d20	You managed to link up with Meryl.#NGood...So now you must have the card#Nkeys that will override the detonation#Ncode.	125	latin-1	Conseguiu se encontrar com a Meryl.#NBom... Então agora deve ter as#Nchaves-cartão que vão sobrescrever#No código de detonação.
0x72da8	You should hurry, the time limit is#Nrunning out.	51	latin-1	Deveria se apressar, o limite de#Ntempo está acabando.
0x72e31	Meryl's just being controlled. You're#Nan expert at unarmed CQB (Close#NQuarters Battle), right? Stop her#Nwithout using your gun, that's all.	148	latin-1	Meryl está apenas sendo controlada.#NVocê é expert em CQB (Combate#NCorpo a Corpo) desarmado, certo?#NPare-a sem usar sua arma, só isso.
0x72ee7	^l"愨	5	shift_jis	^l"愨
0x72eee	Meryl must have somehow been#Nbrainwashed. There should be some#Nway to help her.	85	latin-1	Meryl deve ter sido de alguma forma#Nlavada cerebral. Deve haver alguma#Nforma de ajudá-la.
0x730ae	El"愨	5	shift_jis	El"愨
0x730b5	ÐÐ Ð#NÐ	60	latin-1	ÐÐ Ð#NÐ
0x730f3	D:D50	12	latin-1	D:D50
0x73163	､l"愨	5	shift_jis	､l"愨
0x7316a	People who have been through war#Nand survived develop a kind of sixth#Nsense to warn them of danger. Trust#Nyour instincts as a soldier, as a gamer.	155	latin-1	Pessoas que passaram pela guerra#Ne sobreviveram desenvolvem um tipo#Nde sexto sentido para alertá-las do#Nperigo. Confie nos seus instintos como soldado, como gamer.
0x7322e	In war, a split second can mean the#Ndifference between victory and#Ndefeat. Don't ever hesitate.	101	latin-1	Na guerra, uma fração de segundo#Npode significar a diferença entre#Nvitória e derrota. Nunca hesite.
0x73297	Ol"愨	5	shift_jis	Ol"愨
0x7329e	The slower you react, the greater the#Nchance that you'll be beaten.	70	latin-1	Quanto mais devagar reagir, maior#Na chance de ser derrotado.
0x7330d	That inner voice that warns you when#Ndanger is nearby...you can't learn that#Nin training.	95	latin-1	Aquela voz interior que te avisa#Nquando o perigo está perto... não#Ndá para aprender isso em treinamento.
0x73377	You've got to have survived a few#Nfirefights...seen a few friends blown#Naway before you learn that trick.	111	latin-1	Você tem que ter sobrevivido a alguns#Ntiroteios... visto alguns amigos serem#Nmortos antes de aprender esse truque.
0x7340f	When you're trying to hide, avoid#Nplaces that look like the enemy might#Nsearch.	85	latin-1	Quando estiver tentando se esconder,#Nevite lugares que pareçam que o#Ninimigo pode procurar.
0x7346f	Think about how your enemy is going#Nto move and then sneak in there. #NIt doesn't matter how smart you#Nare, just use your head out there.	145	latin-1	Pense sobre como seu inimigo vai#Nse mover e então se infiltre lá.#NNão importa o quão inteligente você#Né, apenas use a cabeça por aí.
0x73529	Snake, divide and conquer. Try to#Ntake your enemies on one at a time.	72	latin-1	Snake, divida e conquiste. Tente#Nenfrentar seus inimigos um de cada vez.
0x77535	Ð ªÐ	6	latin-1	Ð ªÐ
0x77548	»Ñà.@x	9	latin-1	»Ñà.@x
0x77566	o@ à.l¼,	11	latin-1	o@ à.l¼,
0x7757e	º¤ü8	9	latin-1	º¤ü8
0x775a1	/øª¸	6	latin-1	/øª¸
0x775c8	@$ﾐ8	6	shift_jis	@$ﾐ8
0x775f2	?ü*®¨	6	latin-1	?ü*®¨
0x77631	*º?Àé	8	latin-1	*º?Àé
0x7763a	¤ø-¿	8	latin-1	¤ø-¿
0x77652	,à,né¿¾þnà.¾ü/nè¼nél¾þ,àllà8$à	33	latin-1	,à,né¿¾þnà.¾ü/nè¼nél¾þ,àllà8$à
0x77676	¿Ð»®´·´-ºøº+¤·k¨³¿ü·c»·µ°@	33	latin-1	¿Ð»®´·´-ºøº+¤·k¨³¿ü·c»·µ°@
0x776ae	´àFÐ@	10	latin-1	´àFÐ@
0x776c2	°Pþ¹ émÂÐÀZÀ¿ä-òý¿Ø	26	latin-1	°Pþ¹ émÂÐÀZÀ¿ä-òý¿Ø
0x776e7	à,jé(¿þ8	8	latin-1	à,jé(¿þ8
0x776f6	à;AÐ.À@	10	latin-1	à;AÐ.À@
0x7770c	+çÐ?®àø°Ð°àá7ê¾$	27	latin-1	+çÐ?®àø°Ð°àá7ê¾$
0x7772a	,Ê,Þ,ªü(è8	13	latin-1	,Ê,Þ,ªü(è8
0x7773b	à: à;ø.¸þé	13	latin-1	à: à;ø.¸þé
0x77755	繖*罸?聿	8	shift_jis	繖*罸?聿
0x77761	縲縲o繪9羂	11	shift_jis	縲縲o繪9羂
0x7777e	_@}Ð(ô	10	latin-1	_@}Ð(ô
0x77796	,À,À,ªü(è8	13	latin-1	,À,À,ªü(è8
0x777ba	$´xúè*üúäiºä¼¿ø,ºä,¿ü.ª¨»ý ª¨	33	latin-1	$´xúè*üúäiºä¼¿ø,ºä,¿ü.ª¨»ý ª¨
0x777e4	¿îôx/ì,:ø,8ô<:õ¸[à	24	latin-1	¿îôx/ì,:ø,8ô<:õ¸[à
0x77830	¸ê¸è$¸	10	latin-1	¸ê¸è$¸
0x7817c	_101	11	latin-1	_101
0x781d6	Psycho Mantis...what a pathetic man.#NHe was born with all the right tools,#Nbut he never knew how to use them...	117	latin-1	Psycho Mantis... que homem patético.#NNasceu com todas as ferramentas#Ncertas, mas nunca soube como usá-las...
0x7825e	^M^H0	12	latin-1
0x88bca	Foresight is important in war. In times#Nof extreme danger, people's latent#Nsixth sense often awakens.	107	latin-1	Previsão é importante na guerra. Em#Nmomentos de perigo extremo, o sexto#Nsentido latente das pessoas desperta.
0x88c40	When that happens, throw logic to the#Nwind and trust your instincts.	71	latin-1	Quando isso acontece, jogue a lógica#Nao vento e confie nos seus instintos.
0x88cb0	The only way to conquer fear is to#Nstare it straight in the face and laugh#Nat it. Never let fear control you.	115	latin-1	A única forma de conquistar o medo#Né encará-lo direto na cara e rir#Ndele. Nunca deixe o medo te controlar.
0x88d4c	Don't feel guilty about the soldiers#Nthat died from your bullets. They knew#Nthe risks they were taking, just like#Nyou.	127	latin-1	Não se sinta culpado pelos soldados#Nque morreram das suas balas. Eles#Nsabiam os riscos que estavam correndo,#Ncomo você.
0x8d259	2Q02L	9	latin-1	2Q02L
0x90e1c	vr01	11	latin-1	vr01
0x90e89	Snake, what happened to your items?#NYou're not going to try to finish this#Nmission barehanded are you? Get#Nyour items.	127	latin-1	Snake, o que aconteceu com seus itens?#NNão vai tentar terminar essa missão#Nde mãos vazias, vai? Pegue seus itens.
0x90f25	Now that you've got your stuff back,#Nyou should take a good look through#Nit. If you're slow equipping an item in#Nbattle, it could mean death.	150	latin-1	Agora que recuperou suas coisas,#Ndeveria dar uma boa olhada nelas.#NSe for lento equipando um item em#Nbatalha, pode significar morte.
